ActivityID,CustomerID,Type,StartTime,EndTime,Duration,StartCondition,StartLocation,EndCondition,Notes
838,10,Diaper,2025-05-07 15:00:32.000,NULL,NULL,NULL,NULL,"Both, pee:Medium poo:Medium",NULL
837,10,Feed,2025-05-07 14:14:26.000,NULL,NULL,Breast Milk,Bottle,40ml,NULL
836,10,Pump,2025-05-07 14:02:28.000,2025-05-07 14:11:28.000,9,50ml,NULL,80ml,NULL
835,10,Sleep,2025-05-07 10:00:58.000,2025-05-07 12:20:11.000,139,NULL,NULL,NULL,NULL
834,10,Feed,2025-05-07 12:35:52.000,NULL,NULL,Breast Milk,Bottle,95ml,NULL
833,10,Diaper,2025-05-07 13:00:41.000,NULL,NULL,NULL,NULL,pee:Big,NULL
832,10,Pump,2025-05-07 10:00:21.000,2025-05-07 10:10:21.000,10,35ml,NULL,50ml,NULL
830,10,Feed,2025-05-07 09:30:48.000,NULL,NULL,Breast Milk,Bottle,40,NULL
829,10,Diaper,2025-05-07 08:56:13.000,NULL,NULL,NULL,NULL,"Both, pee:Big poo:Big",NULL
828,10,Sleep,2025-05-06 17:30:02.000,2025-05-06 20:30:17.000,180,NULL,NULL,NULL,NULL
827,10,Sleep,2025-05-07 04:45:05.000,2025-05-07 08:00:29.000,195,NULL,NULL,NULL,NULL
826,10,Feed,2025-05-07 08:06:01.000,NULL,NULL,Breast Milk,Bottle,90ml,NULL
825,10,Diaper,2025-05-07 07:57:47.000,NULL,NULL,NULL,NULL,"Both, pee:Medium poo:Medium",NULL
824,10,Pump,2025-05-07 06:25:34.000,2025-05-07 06:36:34.000,11,40ml,NULL,70ml,NULL
823,10,Diaper,2025-05-07 04:26:46.000,NULL,NULL,NULL,NULL,pee:Medium,NULL
822,10,Feed,2025-05-07 04:15:39.000,NULL,NULL,Breast Milk,Bottle,95,NULL
821,10,Sleep,2025-05-07 00:49:31.000,2025-05-07 04:00:42.000,191,NULL,NULL,NULL,NULL
820,10,Pump,2025-05-07 01:55:04.000,2025-05-07 02:10:04.000,15,35ml,NULL,55ml,NULL
819,10,Diaper,2025-05-07 00:26:46.000,NULL,NULL,NULL,NULL,poo:Medium,NULL
818,10,Feed,2025-05-07 00:10:51.000,NULL,NULL,Breast Milk,Bottle,100ml,NULL
817,10,Sleep,2025-05-06 21:00:38.000,2025-05-07 00:00:59.000,180,NULL,NULL,NULL,NULL
816,10,Diaper,2025-05-07 00:03:52.000,NULL,NULL,NULL,NULL,pee:Medium,NULL
815,10,Pump,2025-05-06 21:27:48.000,2025-05-06 21:41:48.000,14,45ml,NULL,55ml,NULL
814,10,Diaper,2025-05-06 20:20:23.000,NULL,NULL,NULL,NULL,"Both, pee:Medium poo:Small",NULL
813,10,Feed,2025-05-06 20:23:08.000,NULL,NULL,Breast Milk,Bottle,100ml,NULL
812,10,Pump,2025-05-06 18:48:41.000,2025-05-06 18:59:41.000,11,30ml,NULL,50ml,NULL
811,10,Feed,2025-05-06 17:22:46.000,NULL,NULL,Breast Milk,Bottle,95ml,NULL
810,10,Diaper,2025-05-06 16:20:29.000,NULL,NULL,NULL,NULL,"Both, pee:Medium poo:Medium",NULL
809,10,Pump,2025-05-06 15:48:39.000,2025-05-06 16:02:39.000,14,65ml,NULL,65ml,NULL
808,10,Diaper,2025-05-06 14:24:28.000,NULL,NULL,NULL,NULL,pee:Medium,NULL
807,10,Sleep,2025-05-06 12:13:20.000,2025-05-06 14:20:11.000,126,NULL,NULL,NULL,NULL
806,10,Feed,2025-05-06 14:28:55.000,NULL,NULL,Breast Milk,Bottle,90ml,NULL
805,10,Pump,2025-05-06 12:53:16.000,2025-05-06 13:05:16.000,12,35ml,NULL,70ml,NULL
804,10,Feed,2025-05-06 11:42:16.000,NULL,NULL,Breast Milk,Bottle,90ml,NULL
803,10,Diaper,2025-05-06 11:16:24.000,NULL,NULL,NULL,NULL,"Both, pee:Small poo:Small",NULL
802,10,Sleep,2025-05-06 10:23:28.000,2025-05-06 11:10:13.000,46,NULL,NULL,NULL,NULL
801,10,Diaper,2025-05-06 09:10:34.000,NULL,NULL,NULL,NULL,"Both, pee:Small poo:Small",NULL
800,10,Diaper,2025-05-06 08:50:05.000,NULL,NULL,NULL,NULL,"Both, pee:Medium poo:Medium",NULL
799,10,Sleep,2025-05-06 05:50:35.000,2025-05-06 08:10:45.000,140,NULL,NULL,NULL,NULL
798,10,Feed,2025-05-06 08:23:30.000,NULL,NULL,Breast Milk,Bottle,92,NULL
797,10,Pump,2025-05-06 07:33:00.000,2025-05-06 07:45:00.000,12,38ml,NULL,47ml,NULL
796,10,Diaper,2025-05-06 05:35:04.000,NULL,NULL,NULL,NULL,"Both, pee:small poo:Medium",NULL
795,10,Feed,2025-05-06 05:10:51.000,NULL,NULL,Breast Milk,Bottle,85ml,NULL
794,10,Sleep,2025-05-06 02:45:37.000,2025-05-06 05:05:40.000,140,NULL,NULL,NULL,NULL
793,10,Pump,2025-05-06 02:20:28.000,2025-05-06 02:35:28.000,15,38ml,NULL,47ml,NULL
792,10,Diaper,2025-05-06 02:07:26.000,NULL,NULL,NULL,NULL,"Both, pee:small poo:Medium",NULL
790,10,Feed,2025-05-06 01:55:06.000,NULL,NULL,Breast Milk,Bottle,95ml,NULL
789,10,Sleep,2025-05-05 22:30:40.000,2025-05-06 01:50:59.000,200,NULL,NULL,NULL,NULL
788,10,Pump,2025-05-05 22:50:57.000,2025-05-05 23:01:57.000,11,35ml,NULL,55ml,NULL
786,10,Diaper,2025-05-05 22:24:40.000,NULL,NULL,NULL,NULL,pee:Medium,NULL
785,10,Feed,2025-05-05 21:56:02.000,NULL,NULL,Breast Milk,Bottle,95ml,NULL
784,10,Sleep,2025-05-05 20:55:26.000,2025-05-05 21:46:00.000,50,NULL,NULL,NULL,NULL
783,10,Pump,2025-05-05 19:55:12.000,2025-05-05 20:05:12.000,10,35ml,NULL,45ml,NULL
782,10,Sleep,2025-05-05 18:49:42.000,2025-05-05 19:37:41.000,47,NULL,NULL,NULL,NULL
781,10,Diaper,2025-05-05 19:37:29.000,NULL,NULL,NULL,NULL,pee:Medium,NULL
780,10,Feed,2025-05-05 18:17:16.000,NULL,NULL,Breast Milk,Bottle,95ml,NULL
779,10,Sleep,2025-05-05 17:20:50.000,2025-05-05 18:14:52.000,54,NULL,NULL,NULL,NULL
778,10,Pump,2025-05-05 17:10:53.000,2025-05-05 17:20:53.000,10,37ml,NULL,48ml,NULL
777,10,Sleep,2025-05-05 15:20:10.000,2025-05-05 16:30:29.000,70,NULL,NULL,NULL,NULL
776,10,Diaper,2025-05-05 16:35:22.000,NULL,NULL,NULL,NULL,"Both, pee:Medium poo:Medium",NULL
775,10,Diaper,2025-05-05 14:53:09.000,NULL,NULL,NULL,NULL,poo:Medium,NULL
774,10,Sleep,2025-05-05 11:50:50.000,2025-05-05 14:15:13.000,144,NULL,NULL,NULL,NULL
773,10,Diaper,2025-05-05 14:20:56.000,NULL,NULL,NULL,NULL,"Both, pee:Small poo:Small",NULL
772,10,Feed,2025-05-05 14:28:17.000,NULL,NULL,Breast Milk,Bottle,85ml,NULL
771,10,Pump,2025-05-05 14:27:20.000,2025-05-05 14:40:20.000,13,48ml,NULL,62ml,NULL
770,10,Diaper,2025-05-05 12:16:34.000,NULL,NULL,NULL,NULL,pee:Medium,NULL
769,10,Sleep,2025-05-05 08:45:34.000,2025-05-05 11:05:47.000,140,NULL,NULL,NULL,NULL
768,10,Feed,2025-05-05 11:10:48.000,NULL,NULL,Breast Milk,Bottle,100ml,NULL
767,10,Pump,2025-05-05 10:55:26.000,2025-05-05 11:05:26.000,10,40ml,NULL,60ml,NULL
766,10,Diaper,2025-05-05 08:18:11.000,NULL,NULL,NULL,NULL,"Both, pee:Medium poo:Medium",NULL
765,10,Diaper,2025-05-05 08:00:59.000,NULL,NULL,NULL,NULL,"Both, pee:Big poo:Big",NULL
764,10,Sleep,2025-05-05 05:00:10.000,2025-05-05 07:25:20.000,145,NULL,NULL,NULL,NULL
763,10,Sleep,2025-05-05 01:28:34.000,2025-05-05 04:31:23.000,182,NULL,NULL,NULL,NULL
762,10,Feed,2025-05-05 07:30:28.000,NULL,NULL,Breast Milk,Bottle,100ml,NULL
761,10,Pump,2025-05-05 07:16:54.000,2025-05-05 07:28:54.000,12,40ml,NULL,60ml,NULL
760,10,Feed,2025-05-05 04:37:55.000,NULL,NULL,Breast Milk,Bottle,85ml,NULL
759,10,Diaper,2025-05-05 04:35:37.000,NULL,NULL,NULL,NULL,pee:Small,NULL
758,10,Pump,2025-05-05 02:32:25.000,2025-05-05 02:47:25.000,15,37ml,NULL,48ml,NULL
757,10,Sleep,2025-05-04 22:10:34.000,2025-05-05 01:00:51.000,170,NULL,NULL,NULL,NULL
756,10,Diaper,2025-05-05 01:13:41.000,NULL,NULL,NULL,NULL,poo:Medium,NULL
755,10,Feed,2025-05-05 01:05:06.000,NULL,NULL,Breast Milk,Bottle,100ml,NULL
754,10,Pump,2025-05-04 22:20:11.000,2025-05-04 22:34:11.000,14,40ml,NULL,60ml,NULL
753,10,Diaper,2025-05-04 21:49:42.000,NULL,NULL,NULL,NULL,pee:Medium,NULL
752,10,Sleep,2025-05-04 18:14:08.000,2025-05-04 21:30:44.000,196,NULL,NULL,NULL,NULL
751,10,Feed,2025-05-04 21:35:55.000,NULL,NULL,Breast Milk,Bottle,95ml,NULL
750,10,Pump,2025-05-04 19:14:26.000,2025-05-04 19:27:26.000,13,40ml,NULL,60ml,NULL
749,10,Diaper,2025-05-04 17:29:00.000,NULL,NULL,NULL,NULL,"Both, pee:Medium poo:Small",NULL
748,10,Feed,2025-05-04 16:49:55.000,NULL,NULL,Breast Milk,Bottle,95ml,NULL
747,10,Sleep,2025-05-04 14:24:03.000,2025-05-04 16:31:30.000,127,NULL,NULL,NULL,NULL
746,10,Pump,2025-05-04 15:55:58.000,2025-05-04 16:07:58.000,12,40ml,NULL,50ml,NULL
745,10,Diaper,2025-05-04 13:52:02.000,NULL,NULL,NULL,NULL,"Both, pee:Medium poo:Medium",NULL
744,10,Feed,2025-05-04 13:40:51.000,NULL,NULL,Breast Milk,Bottle,95ml,NULL
743,10,Diaper,2025-05-04 13:36:04.000,NULL,NULL,NULL,NULL,"Both, pee:Medium poo:Small",NULL
742,10,Sleep,2025-05-04 09:45:30.000,2025-05-04 13:24:57.000,219,NULL,NULL,NULL,NULL
741,10,Pump,2025-05-04 12:40:05.000,2025-05-04 12:50:05.000,10,40ml,NULL,50ml,NULL
740,10,Pump,2025-05-04 12:40:05.000,2025-05-04 12:50:05.000,10,40ml,NULL,50ml,NULL
739,10,Pump,2025-05-04 09:40:00.000,2025-05-04 09:52:00.000,12,40ml,NULL,50ml,NULL
738,10,Feed,2025-05-04 10:40:15.000,NULL,NULL,Breast Milk,Bottle,90ml,NULL
737,10,Sleep,2025-05-04 07:40:12.000,2025-05-04 08:30:45.000,50,NULL,NULL,NULL,NULL
736,10,Diaper,2025-05-04 08:35:20.000,NULL,NULL,NULL,NULL,"Both, pee:Big poo:Medium",NULL
735,10,Feed,2025-05-04 07:15:19.000,NULL,NULL,Breast Milk,Bottle,90ml,NULL
734,10,Pump,2025-05-04 06:40:40.000,2025-05-04 06:50:40.000,10,40ml,NULL,50ml,NULL
733,10,Sleep,2025-05-04 04:00:09.000,2025-05-04 06:30:21.000,150,NULL,NULL,NULL,NULL
732,10,Feed,2025-05-04 03:33:50.000,NULL,NULL,Breast Milk,Bottle,100ml,NULL
731,10,Diaper,2025-05-04 03:31:48.000,NULL,NULL,NULL,NULL,"Both, pee:Medium poo:Medium",NULL
730,10,Sleep,2025-05-04 01:00:50.000,2025-05-04 03:28:09.000,147,NULL,NULL,NULL,NULL
729,10,Pump,2025-05-04 03:05:09.000,2025-05-04 03:17:09.000,12,40ml,NULL,60ml,NULL
728,10,Diaper,2025-05-04 00:35:40.000,NULL,NULL,NULL,NULL,pee:Medium,NULL
727,10,Sleep,2025-05-03 21:00:46.000,2025-05-04 00:15:26.000,194,NULL,NULL,NULL,NULL
726,10,Feed,2025-05-04 00:15:07.000,NULL,NULL,Breast Milk,Bottle,95ml,NULL
725,10,Pump,2025-05-03 21:50:26.000,2025-05-03 22:03:26.000,13,45ml,NULL,70ml,NULL
724,10,Diaper,2025-05-03 20:56:54.000,NULL,NULL,NULL,NULL,"Both, pee:Medium poo:Small",NULL
723,10,Feed,2025-05-03 20:38:10.000,NULL,NULL,Breast Milk,Bottle,90ml,NULL
722,10,Sleep,2025-05-03 17:58:50.000,2025-05-03 20:39:01.000,160,NULL,NULL,NULL,NULL
721,10,Pump,2025-05-03 18:55:22.000,2025-05-03 19:05:22.000,10,0ml,NULL,0ml,NULL
720,10,Diaper,2025-05-03 17:28:39.000,NULL,NULL,NULL,NULL,poo:Small,NULL
719,10,Feed,2025-05-03 16:48:47.000,NULL,NULL,Breast Milk,Bottle,90ml,NULL
718,10,Diaper,2025-05-03 16:40:14.000,NULL,NULL,NULL,NULL,"Both, pee:Medium poo:Medium",NULL
717,10,Sleep,2025-05-03 13:43:19.000,2025-05-03 16:34:49.000,171,NULL,NULL,NULL,NULL
716,10,Pump,2025-05-03 15:48:38.000,2025-05-03 16:00:38.000,12,30ml,NULL,40ml,NULL
715,10,Sleep,2025-05-03 12:24:36.000,2025-05-03 13:20:01.000,55,NULL,NULL,NULL,NULL
714,10,Feed,2025-05-03 13:23:20.000,NULL,NULL,Breast Milk,Bottle,90ml,NULL
713,10,Pump,2025-05-03 12:33:58.000,2025-05-03 12:43:58.000,10,45ml,NULL,65ml,NULL
712,10,Diaper,2025-05-03 11:31:48.000,NULL,NULL,NULL,NULL,"Both, pee:Small poo:Small",NULL
711,10,Diaper,2025-05-03 11:00:48.000,NULL,NULL,NULL,NULL,"Both, pee:Medium poo:big",NULL
710,10,Feed,2025-05-03 10:40:01.000,NULL,NULL,Breast Milk,Bottle,93ml,NULL
709,10,Pump,2025-05-03 09:30:10.000,2025-05-03 09:43:10.000,13,40ml,NULL,65ml,NULL
708,10,Sleep,2025-05-03 08:00:44.000,2025-05-03 09:35:53.000,95,NULL,NULL,NULL,NULL
707,10,Diaper,2025-05-03 07:15:29.000,NULL,NULL,NULL,NULL,pee:Big,NULL
706,10,Sleep,2025-05-03 04:15:08.000,2025-05-03 06:50:21.000,155,NULL,NULL,NULL,NULL
705,10,Feed,2025-05-03 07:00:04.000,NULL,NULL,Breast Milk,Bottle,90ml,NULL
704,10,Pump,2025-05-03 06:22:16.000,2025-05-03 06:37:16.000,15,40ml,NULL,60ml,NULL
703,10,Diaper,2025-05-03 04:10:20.000,NULL,NULL,NULL,NULL,"Both, pee:Medium poo:Medium",NULL
702,10,Feed,2025-05-03 03:45:50.000,NULL,NULL,Breast Milk,Bottle,95ml,NULL
701,10,Sleep,2025-05-03 00:37:40.000,2025-05-03 03:35:42.000,178,NULL,NULL,NULL,NULL
700,10,Diaper,2025-05-03 03:40:36.000,NULL,NULL,NULL,NULL,"Both, pee:Small poo:Medium",NULL
699,10,Pump,2025-05-03 02:30:41.000,2025-05-03 02:43:41.000,13,35ml,NULL,60ml,NULL
698,10,Sleep,2025-05-02 20:25:02.000,2025-05-03 00:05:34.000,220,NULL,NULL,NULL,NULL
697,10,Diaper,2025-05-03 00:25:17.000,NULL,NULL,NULL,NULL,"Both, pee:Medium poo:Medium",NULL
696,10,Feed,2025-05-03 00:10:07.000,NULL,NULL,Breast Milk,Bottle,95ml,NULL
695,10,Sleep,2025-05-02 17:20:55.000,2025-05-02 19:20:53.000,119,NULL,NULL,NULL,NULL
694,10,Pump,2025-05-02 22:22:12.000,2025-05-02 22:33:12.000,11,35ml,NULL,55ml,NULL
693,10,Feed,2025-05-02 19:59:41.000,NULL,NULL,Breast Milk,Bottle,90ml,NULL
692,10,Pump,2025-05-02 19:43:19.000,2025-05-02 19:53:19.000,10,45ml,NULL,70ml,NULL
691,10,Diaper,2025-05-02 19:45:13.000,NULL,NULL,NULL,NULL,pee:Medium,NULL
690,10,Feed,2025-05-02 16:48:18.000,NULL,NULL,Breast Milk,Bottle,90ml,NULL
689,10,Diaper,2025-05-02 16:44:50.000,NULL,NULL,NULL,NULL,pee:Medium,NULL
688,10,Sleep,2025-05-02 13:20:39.000,2025-05-02 16:44:39.000,204,NULL,NULL,NULL,NULL
687,10,Pump,2025-05-02 14:40:13.000,2025-05-02 14:50:13.000,10,30ml,NULL,50ml,NULL
686,10,Diaper,2025-05-02 13:04:03.000,NULL,NULL,NULL,NULL,"Both, pee:Small poo:Small",NULL
685,10,Diaper,2025-05-02 12:37:14.000,NULL,NULL,NULL,NULL,"Both, pee:Small poo:Medium",NULL
684,10,Pump,2025-05-02 11:50:37.000,2025-05-02 12:00:37.000,10,40ml,NULL,60ml,NULL
682,10,Feed,2025-05-02 12:07:42.000,NULL,NULL,Breast Milk,Bottle,90ml,NULL
681,10,Sleep,2025-05-02 10:40:04.000,2025-05-02 11:50:03.000,69,NULL,NULL,NULL,NULL
680,10,Diaper,2025-05-02 10:00:01.000,NULL,NULL,NULL,NULL,"Both, pee:Small poo:Medium",NULL
679,10,Feed,2025-05-02 09:18:43.000,NULL,NULL,Breast Milk,Bottle,95ml,NULL
678,10,Pump,2025-05-02 08:58:52.000,2025-05-02 09:08:52.000,10,35ml,NULL,60ml,NULL
676,10,Sleep,2025-05-02 06:30:19.000,2025-05-02 08:45:27.000,135,NULL,NULL,NULL,NULL
675,10,Diaper,2025-05-02 08:58:48.000,NULL,NULL,NULL,NULL,"Both, pee:Medium poo:Medium",NULL
674,10,Feed,2025-05-02 06:10:17.000,NULL,NULL,Breast Milk,Bottle,95ml,NULL
673,10,Sleep,2025-05-02 01:55:57.000,2025-05-02 06:00:29.000,244,NULL,NULL,NULL,NULL
672,10,Diaper,2025-05-02 06:14:23.000,NULL,NULL,NULL,NULL,pee:Medium,NULL
671,10,Pump,2025-05-02 04:50:47.000,2025-05-02 05:03:47.000,13,35ml,NULL,60ml,NULL
670,10,Feed,2025-05-02 01:40:30.000,NULL,NULL,Breast Milk,Bottle,95ml,NULL
669,10,Diaper,2025-05-02 01:35:45.000,NULL,NULL,NULL,NULL,"Both, pee:Big poo:Big",NULL
668,10,Sleep,2025-05-01 22:10:35.000,2025-05-02 01:32:32.000,201,NULL,NULL,NULL,NULL
667,10,Pump,2025-05-02 00:38:40.000,2025-05-02 00:51:40.000,13,33ml,NULL,60ml,NULL
666,10,Diaper,2025-05-01 22:09:43.000,NULL,NULL,NULL,NULL,"Both, pee:Medium poo:Small",NULL
665,10,Sleep,2025-05-01 20:30:41.000,2025-05-01 21:45:07.000,74,NULL,NULL,NULL,NULL
664,10,Feed,2025-05-01 21:47:29.000,NULL,NULL,Breast Milk,Bottle,95ml,NULL
663,10,Pump,2025-05-01 20:47:08.000,2025-05-01 21:01:08.000,14,40ml,NULL,60ml,NULL
662,10,Diaper,2025-05-01 18:40:20.000,NULL,NULL,NULL,NULL,"Both, pee:Medium poo:Small",NULL
661,10,Feed,2025-05-01 18:45:43.000,NULL,NULL,Breast Milk,Bottle,60ml,NULL
660,10,Sleep,2025-05-01 18:05:42.000,2025-05-01 18:50:14.000,44,NULL,NULL,NULL,NULL
659,10,Pump,2025-05-01 17:35:04.000,2025-05-01 17:45:04.000,10,40ml,NULL,60ml,NULL
658,10,Sleep,2025-05-01 13:00:04.000,2025-05-01 16:20:45.000,200,NULL,NULL,NULL,NULL
657,10,Diaper,2025-05-01 16:46:26.000,NULL,NULL,NULL,NULL,pee:Medium,NULL
656,10,Feed,2025-05-01 16:25:12.000,NULL,NULL,Breast Milk,Bottle,80ml,NULL
655,10,Pump,2025-05-01 14:13:40.000,2025-05-01 14:23:40.000,10,30ml,NULL,50ml,NULL
654,10,Diaper,2025-05-01 12:30:43.000,NULL,NULL,NULL,NULL,"Both, pee:Big poo:Big",NULL
653,10,Sleep,2025-05-01 12:06:14.000,2025-05-01 12:30:35.000,24,NULL,NULL,NULL,NULL
652,10,Pump,2025-05-01 11:25:44.000,2025-05-01 11:35:44.000,10,30ml,NULL,60ml,NULL
651,10,Feed,2025-05-01 11:45:55.000,NULL,NULL,Breast Milk,Bottle,90ml,NULL
649,10,Sleep,2025-05-01 11:25:30.000,2025-05-01 11:40:02.000,14,NULL,NULL,NULL,NULL
648,10,Sleep,2025-05-01 06:29:57.000,2025-05-01 07:30:17.000,60,NULL,NULL,NULL,NULL
647,10,Diaper,2025-05-01 09:30:40.000,NULL,NULL,NULL,NULL,"Both, pee:Small poo:Medium",NULL
646,10,Diaper,2025-05-01 09:10:21.000,NULL,NULL,NULL,NULL,pee:Medium,NULL
645,10,Feed,2025-05-01 08:45:55.000,NULL,NULL,Breast Milk,Bottle,90ml,NULL
644,10,Pump,2025-05-01 05:28:18.000,2025-05-01 05:40:18.000,12,37ml,NULL,58ml,NULL
643,10,Pump,2025-05-01 01:45:15.000,2025-05-01 02:01:15.000,16,30ml,NULL,60ml,NULL
642,10,Pump,2025-05-01 08:18:16.000,2025-05-01 08:31:16.000,13,45ml,NULL,60ml,NULL
641,10,Sleep,2025-05-01 02:40:17.000,2025-05-01 05:15:19.000,155,NULL,NULL,NULL,NULL
640,10,Diaper,2025-05-01 02:30:42.000,NULL,NULL,NULL,NULL,pee:Medium,NULL
639,10,Diaper,2025-05-01 05:45:57.000,NULL,NULL,NULL,NULL,"Both, pee:Medium poo:Medium",NULL
638,10,Feed,2025-05-01 05:30:17.000,NULL,NULL,Breast Milk,Bottle,95ml,NULL
637,10,Sleep,2025-04-30 22:48:00.000,2025-05-01 02:10:33.000,202,NULL,NULL,NULL,NULL
636,10,Feed,2025-05-01 02:15:20.000,NULL,NULL,Breast Milk,Bottle,95ml,NULL
635,10,Sleep,2025-04-30 20:49:09.000,2025-04-30 22:30:51.000,101,NULL,NULL,NULL,NULL
634,10,Diaper,2025-04-30 22:43:40.000,NULL,NULL,NULL,NULL,pee:Medium,NULL
633,10,Feed,2025-04-30 22:30:53.000,NULL,NULL,Breast Milk,Bottle,95,NULL
632,10,Pump,2025-04-30 21:28:28.000,2025-04-30 21:38:28.000,10,35ml,NULL,60ml,NULL
631,10,Diaper,2025-04-30 19:09:21.000,NULL,NULL,NULL,NULL,"Both, pee:Medium poo:Small",NULL
630,10,Feed,2025-04-30 18:45:24.000,NULL,NULL,Breast Milk,Bottle,87ml,NULL
629,10,Pump,2025-04-30 18:30:09.000,2025-04-30 18:40:09.000,10,38ml,NULL,49ml,NULL
624,10,Feed,2025-04-30 15:27:52.000,NULL,NULL,Breast Milk,Bottle,90ml,NULL
623,10,Diaper,2025-04-30 15:27:39.000,NULL,NULL,NULL,NULL,pee:Big,NULL
622,10,Pump,2025-04-30 15:00:41.000,2025-04-30 15:15:41.000,15,35ml,NULL,55ml,NULL
613,10,Pump,2025-04-30 11:45:43.000,2025-04-30 11:55:43.000,10,40ml,NULL,50ml,NULL
611,10,Feed,2025-04-30 12:26:05.000,NULL,NULL,Breast Milk,Bottle,90ml,NULL
608,10,Sleep,2025-04-30 09:52:35.000,2025-04-30 11:30:35.000,98,NULL,NULL,NULL,NULL
606,10,Sleep,2025-04-30 07:30:11.000,2025-04-30 09:30:39.000,120,NULL,NULL,NULL,NULL
605,10,Diaper,2025-04-30 11:30:27.000,NULL,NULL,NULL,NULL,pee:Medium,NULL
604,10,Feed,2025-04-30 09:25:53.000,NULL,NULL,Breast Milk,Bottle,90ml,NULL
601,10,Diaper,2025-04-30 07:20:22.000,NULL,NULL,NULL,NULL,"Both, pee:Medium poo:Big",NULL
600,10,Sleep,2025-04-30 02:42:39.000,2025-04-30 06:00:55.000,198,NULL,NULL,NULL,NULL
599,10,Pump,2025-04-30 06:22:38.000,2025-04-30 06:35:38.000,13,30ml,NULL,60ml,NULL
598,10,Feed,2025-04-30 06:10:29.000,NULL,NULL,Breast Milk,Bottle,100ml,NULL
597,10,Diaper,2025-04-30 06:02:08.000,NULL,NULL,NULL,NULL,"Both, pee:Medium poo:Medium",NULL
596,10,Sleep,2025-04-29 23:00:34.000,2025-04-30 02:40:34.000,220,NULL,NULL,NULL,NULL
595,10,Feed,2025-04-30 02:27:11.000,NULL,NULL,Breast Milk,Bottle,100ml,NULL
594,10,Pump,2025-04-30 02:12:48.000,2025-04-30 02:25:48.000,13,40ml,NULL,60ml,NULL
593,10,Diaper,2025-04-30 02:15:27.000,NULL,NULL,NULL,NULL,pee:Medium,NULL
592,10,Diaper,2025-04-29 22:42:57.000,NULL,NULL,NULL,NULL,poo:Medium,NULL
591,10,Diaper,2025-04-29 22:35:16.000,NULL,NULL,NULL,NULL,poo:Medium,NULL
590,10,Feed,2025-04-29 22:09:43.000,NULL,NULL,Breast Milk,Bottle,93ml,NULL
589,10,Sleep,2025-04-29 20:00:05.000,2025-04-29 22:09:03.000,128,NULL,NULL,NULL,NULL
588,10,Pump,2025-04-29 21:35:39.000,2025-04-29 21:50:39.000,15,30ml,NULL,63ml,NULL
587,10,Sleep,2025-04-29 17:00:30.000,2025-04-29 18:30:30.000,90,NULL,NULL,NULL,NULL
586,10,Diaper,2025-04-29 19:25:24.000,NULL,NULL,NULL,NULL,pee:Medium,NULL
585,10,Feed,2025-04-29 19:00:48.000,NULL,NULL,Breast Milk,Bottle,90,NULL
584,10,Pump,2025-04-29 18:47:29.000,2025-04-29 18:57:29.000,10,35ml,NULL,45ml,NULL
583,10,Diaper,2025-04-29 16:31:03.000,NULL,NULL,NULL,NULL,"Both, pee:Medium poo:Medium",NULL
582,10,Sleep,2025-04-29 13:15:43.000,2025-04-29 15:50:20.000,154,NULL,NULL,NULL,NULL
581,10,Feed,2025-04-29 16:00:32.000,NULL,NULL,Breast Milk,Bottle,90ml,NULL
580,10,Pump,2025-04-29 15:15:34.000,2025-04-29 15:26:34.000,11,40ml,NULL,50ml,NULL
579,10,Diaper,2025-04-29 13:07:11.000,NULL,NULL,NULL,NULL,pee:Medium,NULL
578,10,Sleep,2025-04-29 12:41:08.000,2025-04-29 13:04:35.000,23,NULL,NULL,NULL,NULL
577,10,Sleep,2025-04-29 09:40:16.000,2025-04-29 12:25:33.000,165,NULL,NULL,NULL,NULL
576,10,Feed,2025-04-29 12:25:15.000,NULL,NULL,Breast Milk,Bottle,90ml,NULL
575,10,Pump,2025-04-29 11:17:48.000,2025-04-29 11:27:48.000,10,40ml,NULL,70ml,NULL
574,10,Diaper,2025-04-29 09:30:42.000,NULL,NULL,NULL,NULL,"Both, pee:Small poo:Big",NULL
573,10,Feed,2025-04-29 08:25:36.000,NULL,NULL,Breast Milk,Bottle,93ml,NULL
572,10,Sleep,2025-04-29 06:00:07.000,2025-04-29 07:40:24.000,100,NULL,NULL,NULL,NULL
571,10,Diaper,2025-04-29 07:45:13.000,NULL,NULL,NULL,NULL,"Both, pee:Medium poo:Small",NULL
570,10,Pump,2025-04-29 07:05:18.000,2025-04-29 07:20:18.000,15,40ml,NULL,53ml,NULL
569,10,Diaper,2025-04-29 07:13:33.000,NULL,NULL,NULL,NULL,poo:Medium,NULL
568,10,Diaper,2025-04-29 05:42:39.000,NULL,NULL,NULL,NULL,"Both, pee:Medium poo:Medium",NULL
567,10,Sleep,2025-04-29 01:43:55.000,2025-04-29 05:16:50.000,212,NULL,NULL,NULL,NULL
566,10,Feed,2025-04-29 05:15:35.000,NULL,NULL,Breast Milk,Bottle,95ml,NULL
565,10,Pump,2025-04-29 02:03:58.000,2025-04-29 02:17:58.000,14,40ml,NULL,60ml,NULL
564,10,Diaper,2025-04-29 01:39:16.000,NULL,NULL,NULL,NULL,"Both, pee:Medium poo:Medium",NULL
563,10,Feed,2025-04-29 01:20:28.000,NULL,NULL,Breast Milk,Bottle,95ml,NULL
562,10,Sleep,2025-04-28 22:30:09.000,2025-04-29 01:10:28.000,160,NULL,NULL,NULL,NULL
